material_id,formula,spacegroup_number,spacegroup_symbol,energy_above_hull,is_stable,gcnn_v6_prob,nequip_v2_prob,gcnn_ferroelectric,nequip_ferroelectric,consensus_ferroelectric,is_known_fe,is_known_non_fe
mp-1218112,Ta6V3Ni3C2,44,Imm2,0.0,True,0.9999994039535522,1.0,True,True,True,False,False
mp-863412,Ta8Cr3O24,44,Imm2,0.089738531714264,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1383877,TaZn2WO6,44,Imm2,0.486220552624999,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1217868,Tb(Fe3Mo)3,44,Imm2,0.010725051794874001,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1217678,Tb2Si3,44,Imm2,0.047006387999999004,False,0.9999996026357015,1.0,True,True,True,False,False
mp-1217697,Tb2Si3Ge,44,Imm2,0.068020127833328,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1217636,Tb3Si3Ni,44,Imm2,0.026779368214286003,False,0.9999995231628418,1.0,True,True,True,False,False
mp-1217593,TbAl7Fe5,44,Imm2,0.012242573846156,False,0.9999994039535522,1.0,True,True,True,False,False
mp-2647009,TbBH4,44,Imm2,0.21981845881064602,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1217545,TbFe11Mo,44,Imm2,0.008275827179488,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1217548,TbFe11Re,44,Imm2,0.016150236858976,False,0.9999995231628418,1.0,True,True,True,False,False
mp-1217563,TbFe11W,44,Imm2,0.008986840833332,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1217577,TbFe6Co5W,44,Imm2,0.07002187858173001,False,0.9999995628992716,1.0,True,True,True,False,False
mp-1189420,TbGePd,44,Imm2,0.0,True,0.9999994436899821,1.0,True,True,True,False,False
mp-1217523,TbIn7Cu5,44,Imm2,0.057153319340656004,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1217506,TbTiFe11,44,Imm2,0.011215888717948002,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1217503,TbTiFe11C,44,Imm2,0.040826448095238006,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1217464,TbTiFe11N,44,Imm2,0.12222086571428802,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1217433,TbUTe4,44,Imm2,0.0031627845833310003,False,0.9999995231628418,1.0,True,True,True,False,False
mp-1217488,Te2W2N2O,44,Imm2,1.349215130694442,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1217538,Te2W2N2O15,44,Imm2,1.176104452976189,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1217302,Th2CoSi3,44,Imm2,0.004364659583320001,False,0.999999483426412,1.0,True,True,True,False,False
mp-1217321,Th2FeSi3,44,Imm2,0.008173635,False,0.999999483426412,0.9999998807907104,True,True,True,False,False
mp-1217299,Th2MnSi3,44,Imm2,0.03374572083333,False,0.999999483426412,0.9999998807907104,True,True,True,False,False
mp-1217309,Th2Si3Au,44,Imm2,0.0,True,0.9999992450078329,1.0,True,True,True,False,False
mp-1217279,Th2Si3Ir,44,Imm2,0.0,True,0.999999483426412,1.0,True,True,True,False,False
mp-1217276,Th2Si3Os,44,Imm2,0.017798955833328002,False,0.9999995231628418,0.9999997615814209,True,True,True,False,False
mp-1217278,Th2Si3Pt,44,Imm2,0.0,True,0.9999995628992716,1.0,True,True,True,False,False
mp-1217296,Th2Si3Rh,44,Imm2,0.0,True,0.9999994436899821,1.0,True,True,True,False,False
mp-1217295,Th2Si3Ru,44,Imm2,0.004375212152773001,False,0.9999994436899821,0.9999997615814209,True,True,True,False,False
mp-1217222,Ti2CoNi,44,Imm2,0.10144467999999901,False,0.999992847442627,1.0,True,True,True,False,False
mp-1217219,Ti2Sb2Pb4O13,44,Imm2,0.0,True,0.9999992847442627,1.0,True,True,True,False,False
mp-1217165,Ti2V2GaS8,44,Imm2,0.016404500705129003,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1103361,Ti3FeO7,44,Imm2,0.23724616090910502,False,0.9999991655349731,1.0,True,True,True,False,False
mp-675585,Ti7Co3N10,44,Imm2,0.20471180499999803,False,0.9999993244806925,1.0,True,True,True,False,False
mp-676800,Ti7Ni3N10,44,Imm2,0.25726198849999904,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1217136,Ti8Al15Rh7,44,Imm2,0.0,True,0.9999992847442627,1.0,True,True,True,False,False
mp-1217203,TiBi8W(ClO8)2,44,Imm2,0.019645060433667,False,0.999999205271403,0.9999997615814209,True,True,True,False,False
mp-1216981,TiFeBiPbO6,44,Imm2,0.025699246203123003,False,0.9999990463256836,1.0,True,True,True,False,False
mp-1216676,TiP2W,44,Imm2,0.002315309791661,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1216760,Tl2Bi2Te3Se,44,Imm2,0.084507008749998,False,0.9999991655349731,1.0,True,True,True,False,False
mp-29047,Tl3VO4,44,Imm2,0.0,True,0.9999991257985433,0.9999998807907104,True,True,True,False,False
mp-1216860,TlBiPbS3,44,Imm2,0.042286778333335,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1216685,TmAl7Fe5,44,Imm2,0.011887716538462,False,0.9999994039535522,1.0,True,True,True,False,False
mp-980202,TmGePd,44,Imm2,0.0,True,0.9999994436899821,0.999992847442627,True,True,True,False,False
mp-1216978,TmIn7Cu5,44,Imm2,0.07943923879120901,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1216925,TmTiFe11,44,Imm2,0.015170989487177001,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1216631,TmUTe4,44,Imm2,0.022891731666668,False,0.999999483426412,1.0,True,True,True,False,False
mp-1216812,U2CuSi3,44,Imm2,0.030376861874998003,False,0.9999995231628418,1.0,True,True,True,False,False
mp-1216319,UAl7Cu5,44,Imm2,0.0,True,0.9999994039535522,1.0,True,True,True,False,False
mp-1216328,UAl7Fe5,44,Imm2,0.005480101153852001,False,0.999999483426412,1.0,True,True,True,False,False
mp-1216426,UAl7GaFe4,44,Imm2,0.24499734015384902,False,0.9999992450078329,1.0,True,True,True,False,False
mp-29761,UCO5,44,Imm2,0.00048752142856900004,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1216729,UCu3Pd2,44,Imm2,0.10490077194444301,False,0.9999967416127523,1.0,True,True,True,False,False
mp-22065,UGePt,44,Imm2,0.0,True,0.9999993642171224,1.0,True,True,True,False,False
mp-1216854,UMn5Al7,44,Imm2,0.062939819038462,False,0.9999995231628418,1.0,True,True,True,False,False
mp-1216725,UPt2Au3,44,Imm2,0.112354319444442,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1216829,V12Ga(GeS12)2,44,Imm2,0.010196717403844001,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1216887,V12Ga2GeS24,44,Imm2,0.003958235753208,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1216693,V2Cr2GaSe8,44,Imm2,0.008353830769226,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1103812,V4GeS8,44,Imm2,0.02562412341346,False,0.999999483426412,1.0,True,True,True,False,False
mp-754530,V4O3F5,44,Imm2,0.065474707291665,False,0.999999205271403,1.0,True,True,True,False,False
mp-1216404,VCl2O,44,Imm2,0.09830861781250001,False,0.999999205271403,1.0,True,True,True,False,False
mp-1216176,Y(CrFe3)3,44,Imm2,0.023089705384615,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1216220,Y2Er4Fe23,44,Imm2,0.010248939885062001,False,0.999186118443807,1.0,True,True,True,False,False
mp-1094449,Y3Mg,44,Imm2,0.0694778125,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1216074,Y3Si3Ni,44,Imm2,0.035969950357141005,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1216114,Y4Ti2Nb2O15,44,Imm2,0.06875252282607701,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1216077,Y4ZnGa3,44,Imm2,0.020726358125,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1206192,Y7(TeAu)2,44,Imm2,0.063371387727274,False,0.9999995628992716,0.9999998807907104,True,True,True,False,False
mp-1216017,YAl7Cu5,44,Imm2,0.0,True,0.9999992847442627,1.0,True,True,True,False,False
mp-1215964,YAl7Fe5,44,Imm2,0.011885873076925001,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1216062,YCr5Fe7,44,Imm2,0.047448611538458,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1216029,YCrFe11,44,Imm2,0.005168412307694,False,0.9999956289927164,1.0,True,True,True,False,False
mp-1216008,YFe11Mo,44,Imm2,0.009258043846152001,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1216024,YFe11MoN,44,Imm2,0.132385122142858,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1216026,YFe11Re,44,Imm2,0.018151979326926002,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1216006,YFe6Co5Re,44,Imm2,0.06723443850961301,False,0.9999996026357015,1.0,True,True,True,False,False
mp-1216155,YFe6Co5W,44,Imm2,0.05315312781250701,False,0.999999483426412,1.0,True,True,True,False,False
mp-1190225,YGePd,44,Imm2,0.0,True,0.999999205271403,0.9999998807907104,True,True,True,False,False
mp-1216222,YIn7Cu5,44,Imm2,0.056923236263735,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1215977,YMg(CoNi)2,44,Imm2,0.011073739950981001,False,0.9999996026357015,1.0,True,True,True,False,False
mp-1094411,YMg3,44,Imm2,0.111955127499998,False,0.9999995231628418,1.0,True,True,True,False,False
mp-1215991,YTiCo11,44,Imm2,0.012407157988167002,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1216000,YTiFe11C,44,Imm2,0.041197575714285006,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1216011,YTiFe11N,44,Imm2,0.125563327857143,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1215819,YV2(FeCo)5,44,Imm2,0.053727012120727,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1215844,YVFe11,44,Imm2,0.0024894823076940004,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1215830,YVFe11H,44,Imm2,0.039012142142855005,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1215612,YbAl7Fe5,44,Imm2,0.0,True,0.9999994039535522,1.0,True,True,True,False,False
mp-1215530,Zn2FeS3,44,Imm2,0.139550339166667,False,0.9999992450078329,1.0,True,True,True,False,False
mp-643814,Zn2SiH2O5,44,Imm2,0.017627844249997002,False,0.9999991655349731,1.0,True,True,True,False,False
mp-1106222,Zn2SiHO5,44,Imm2,0.129896210972217,False,0.9999991257985433,1.0,True,True,True,False,False
mp-1105595,Zn2SiO5,44,Imm2,0.427653938125001,False,0.9999991655349731,1.0,True,True,True,False,False
mp-1189355,Zn2SiO5,44,Imm2,0.42665608125000004,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1216048,Zn3Fe12(CoO12)2,44,Imm2,0.095946549762514,False,0.9999991655349731,1.0,True,True,True,False,False
mp-1215630,Zn4CdSe4S,44,Imm2,0.0184366205,False,0.9999991257985433,1.0,True,True,True,False,False
mp-1103526,Zn4Si2O9,44,Imm2,0.146713734333333,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1215886,ZnFe3(SnS4)2,44,Imm2,0.152276304999998,False,0.9999993244806925,1.0,True,True,True,False,False
mp-763244,ZnFeH4O2F5,44,Imm2,0.004053153589741,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1215835,ZnMo3O14,44,Imm2,0.46575551263888904,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1215590,ZnRe2(MoS4)2,44,Imm2,0.029866625865381004,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1215826,Zr2Sb2Pb4O13,44,Imm2,0.0,True,0.9999992847442627,1.0,True,True,True,False,False
mp-1215380,Zr6Al7Cu16H3,44,Imm2,0.0,True,0.9999995231628418,1.0,True,True,True,False,False
mp-1215338,ZrAl5Cu7,44,Imm2,0.0,True,0.9999993642171224,1.0,True,True,True,False,False
mp-1216010,ZrGa6Fe5Co,44,Imm2,0.261212392195806,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1215361,ZrGa6FeCo5,44,Imm2,0.281200577902098,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1182993,AlC7IN,45,Iba2,1.269082870307692,False,0.9999991655349731,1.0,True,True,True,False,False
mp-532211,Ba14MnSb11,45,Iba2,0.013799661060340002,False,0.3241393790907902,0.9999997615814209,True,True,True,False,False
mp-622930,Ba4In6O13,45,Iba2,0.024142629565217,False,0.9999992450078329,0.9999998807907104,True,True,True,False,False
mp-772408,Ba4Tm6O13,45,Iba2,0.052056932644929006,False,0.9999995628992716,0.9999996423721313,True,True,True,False,False
mp-1228071,BaMgV2CuO8,45,Iba2,0.034876744711547,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1227934,BaMgV2ZnO8,45,Iba2,0.007319765721155001,False,0.9999993244806925,1.0,True,True,True,False,False
mp-6875,BaNa2Al4(SiO4)4,45,Iba2,0.0,True,0.9999993244806925,1.0,True,True,True,False,False
mp-1214384,Ca11GaSb9,45,Iba2,0.0,True,0.999999205271403,0.9999998807907104,True,True,True,False,False
mp-29722,Ca11InSb9,45,Iba2,0.0,True,0.9999992847442627,0.9999998807907104,True,True,True,False,False
mp-532462,Ca14MnAs11,45,Iba2,0.0,True,0.9999995628992716,1.0,True,True,True,False,False
mp-532160,Ca14MnP11,45,Iba2,0.0,True,0.7255887985229492,1.0,True,True,True,False,False
mp-1228778,Ca2Zr5Ti2O16,45,Iba2,0.001465701149999,False,0.9999994436899821,0.04325581714510918,True,True,True,False,False
mp-1193871,HgN6,45,Iba2,0.6739747539285721,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1224561,K3Zn4As3O17,45,Iba2,0.262207128518517,False,0.9999992847442627,1.0,True,True,True,False,False
mp-677262,KInI4,45,Iba2,0.012909754861111001,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1223194,La4As2(S2O)3,45,Iba2,0.0,True,0.9999993642171224,1.0,True,True,True,False,False
mp-556356,Na2SrAl4(SiO4)4,45,Iba2,0.0,True,0.9999994039535522,1.0,True,True,True,False,False
mp-781012,Na4Fe6O13,45,Iba2,0.11786507630435,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1173545,Rb2MnV2(ClO3)2,45,Iba2,0.026397408461533003,False,0.9999991655349731,0.9999998807907104,True,True,True,False,False
mp-616541,Ru(CO)4,45,Iba2,0.270488277222222,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1204030,Si6C8N2O19,45,Iba2,1.4034217645000011,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1202685,Sn(CO)4,45,Iba2,1.308717598055558,False,0.9999993244806925,1.0,True,True,True,False,False
mp-578752,Sr11InSb9,45,Iba2,0.0,True,0.9999994039535522,1.0,True,True,True,False,False
mp-1219124,Sr14GaAs11,45,Iba2,0.0,True,0.9999560515085856,1.0,True,True,True,False,False
mp-530564,Sr14MnAs11,45,Iba2,0.0,True,0.9999868472417196,1.0,True,True,True,False,False
mp-1204222,Sr4Fe4O13,45,Iba2,0.384475459285714,False,0.9999992450078329,1.0,True,True,True,False,False
mp-505440,Sr4Fe6O13,45,Iba2,0.05066379959239,False,0.999999205271403,1.0,True,True,True,False,False
mp-1218458,SrCa3(RuO4)2,45,Iba2,0.031848885565476,False,0.999999483426412,0.9659063816070557,True,True,True,False,False
mp-1191720,TlAgTeO3,45,Iba2,0.044003400231478,False,0.9999992450078329,1.0,True,True,True,False,False
mp-27284,V3ZnO8,45,Iba2,0.017516394374990002,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1217198,VCdNiP2O13,45,Iba2,0.357717724521598,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1215850,ZrW2ClO10,45,Iba2,0.46634049598214006,False,0.999999205271403,1.0,True,True,True,False,False
mp-1229205,Ag(OsO3)2,46,Ima2,0.064274817037032,False,0.9999993642171224,1.0,True,True,True,False,False
mp-29672,AgC4N3,46,Ima2,0.34951613729166503,False,0.999999205271403,1.0,True,True,True,False,False
mp-752573,Ba(NaSi2)2,46,Ima2,0.017371580553713,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1076439,Ba2Co2O5,46,Ima2,0.039498351944458006,False,0.9999991655349731,1.0,True,True,True,False,False
mp-1097775,Ba2Cu2O5,46,Ima2,0.101116901944443,False,0.9999991257985433,1.0,True,True,True,False,False
mp-1099904,Ba2Mn2O5,46,Ima2,0.027290607500001004,False,0.9999993244806925,1.0,True,True,True,False,False
mp-561352,BaNa2Ti2(Si2O7)2,46,Ima2,0.013890308478247002,False,0.9999992847442627,1.0,True,True,True,False,False
mp-10444,Ca2Al2O5,46,Ima2,0.022759404127088,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1375904,Ca2AlAgO5,46,Ima2,0.10820961011904301,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1261316,Ca2AlCrO5,46,Ima2,0.02073933664682,False,0.9999991257985433,1.0,True,True,True,False,False
mp-1264781,Ca2AlCuO5,46,Ima2,0.06394360220237601,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1257214,Ca2AlFeO5,46,Ima2,0.023416900813490002,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1257498,Ca2AlNiO5,46,Ima2,0.008416099424604001,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1251643,Ca2AlVO5,46,Ima2,0.0,True,0.9999993244806925,1.0,True,True,True,False,False
mp-1261272,Ca2AlWO5,46,Ima2,0.251311118055562,False,0.9999992450078329,0.9999998807907104,True,True,True,False,False
mp-1099786,Ca2Co2O5,46,Ima2,0.025433882499992,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1105485,Ca2Cr2O5,46,Ima2,0.16756982472221701,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1384096,Ca2CrO5,46,Ima2,0.30503980500000605,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1076548,Ca2Cu2O5,46,Ima2,0.137982624166666,False,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-1076319,Ca2Fe2O5,46,Ima2,0.046525244722221006,False,0.9999993642171224,1.0,True,True,True,False,False
mp-16433,Ca2Ga2O5,46,Ima2,0.033515489629628005,False,0.9999992450078329,0.9999998807907104,True,True,True,False,False
mp-18907,Ca2MnAlO5,46,Ima2,0.010572223313478001,False,0.9999992847442627,1.0,True,True,True,False,False
mp-21470,Ca2MnGaO5,46,Ima2,0.002996303009257,False,0.999999205271403,1.0,True,True,True,False,False
mp-1391765,Ca2MoO5,46,Ima2,0.22455337249999902,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1214167,Ca2PrGaCu2O7,46,Ima2,0.043792274658118004,False,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-1383358,Ca2TeO5,46,Ima2,0.258947901874996,False,0.9999994039535522,0.9999998807907104,True,True,True,False,False
mp-1076151,Ca2Ti2O5,46,Ima2,0.106193333611116,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1253743,Ca2TiAlO5,46,Ima2,0.032314409702386006,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1393431,Ca2WO5,46,Ima2,0.26192616687499903,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1367745,Ca2YAgO5,46,Ima2,0.18858412909721803,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1047503,Ca2YCrO5,46,Ima2,0.135202605624996,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1337023,Ca2YCuO5,46,Ima2,0.17546087562499701,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1047527,Ca2YFeO5,46,Ima2,0.13136146312500002,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1047494,Ca2YMnO5,46,Ima2,0.131603418402774,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1368579,Ca2YMoO5,46,Ima2,0.31757782166666304,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1047556,Ca2YNiO5,46,Ima2,0.11674555673611,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1369394,Ca2YTiO5,46,Ima2,0.142006392797616,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1047440,Ca2YVO5,46,Ima2,0.10896040118055302,False,0.9999993244806925,1.0,True,True,True,False,False
mp-585516,Ca3Si2O7,46,Ima2,0.0023735313888890003,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1100362,Ca3Sn2S7,46,Ima2,0.034030911979171005,False,0.999999205271403,1.0,True,True,True,False,False
mp-1308239,Co2O3F,46,Ima2,0.108901405833334,False,0.9999991655349731,1.0,True,True,True,False,False
mp-1271164,Cr2NiO4,46,Ima2,0.0019312314285710001,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1016058,CrN2,46,Ima2,0.360534095833333,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1225916,CsCNO,46,Ima2,0.0,True,0.9999993244806925,1.0,True,True,True,False,False
mp-1225944,CsSbWO6,46,Ima2,0.0006769772222220001,False,0.9999992847442627,1.0,True,True,True,False,False
mp-572728,CsV2I3O13,46,Ima2,0.0,True,0.9999992847442627,0.9999998807907104,True,True,True,False,False
mp-1213023,ErMnGa,46,Ima2,0.13812881457855,False,0.9999995628992716,1.0,True,True,True,False,False
mp-1225789,ErMnGa,46,Ima2,0.242651307356325,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1099927,Eu2Ag2O5,46,Ima2,0.325836988888889,False,0.999999483426412,1.0,True,True,True,False,False
mp-1076123,Eu2Co2O5,46,Ima2,0.19423001055555303,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1076286,Eu2Cr2O5,46,Ima2,1.529082899074072,False,0.9999991655349731,1.0,True,True,True,False,False
mp-1099765,Eu2Cu2O5,46,Ima2,0.22524654499999902,False,0.9999995231628418,1.0,True,True,True,False,False
mp-1077617,Eu2Fe2O5,46,Ima2,1.737495639444442,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1099747,Eu2Mn2O5,46,Ima2,0.16811443055555803,False,0.9999991655349731,1.0,True,True,True,False,False
mp-1076223,Eu2Ni2O5,46,Ima2,0.39608280722222106,False,0.999999205271403,1.0,True,True,True,False,False
mp-1096978,Eu2Sc2O5,46,Ima2,0.034661234305556,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1076037,Eu2Ti2O5,46,Ima2,0.067170330740763,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1099750,Eu2V2O5,46,Ima2,0.043966348935185,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1224744,Gd3Si2BrO8,46,Ima2,0.00677066535713,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1181310,H2W2O7,46,Ima2,0.26962759681818205,False,0.9999992847442627,1.0,True,True,True,False,False
mp-625740,H2W2O7,46,Ima2,0.31901402727272704,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1212409,HfAsRu,46,Ima2,0.004748431666666,False,0.9999995231628418,1.0,True,True,True,False,False
mp-1189249,HfSiOs,46,Ima2,0.0,True,0.9999994436899821,1.0,True,True,True,False,False
mp-1212161,HfSiRu,46,Ima2,0.0,True,0.9999991655349731,1.0,True,True,True,False,False
mp-1392664,HoAgSe2,46,Ima2,0.0402064175,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1224380,HoMnGa,46,Ima2,0.24327759513410102,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1178163,In3NO3,46,Ima2,0.059648287142857005,False,0.999999205271403,1.0,True,True,True,False,False
mp-1076696,K2Cr2O5,46,Ima2,0.27382828333333104,False,0.9999991655349731,1.0,True,True,True,False,False
mp-1075956,K2Mo2O5,46,Ima2,0.35236664972222004,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1076215,K2Nb2O5,46,Ima2,0.152368364546298,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1099764,K2Ta2O5,46,Ima2,0.189130025385804,False,0.9999994436899821,0.9999998807907104,True,True,True,False,False
mp-1099837,K2V2O5,46,Ima2,0.16607057784721102,False,0.999999205271403,1.0,True,True,True,False,False
mp-1076391,K2W2O5,46,Ima2,0.33001561129628804,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1223463,KCNO,46,Ima2,0.010794870555545,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1223509,KCSN,46,Ima2,0.036621322395832004,False,0.999999205271403,1.0,True,True,True,False,False
mp-1076119,La2Ag2O5,46,Ima2,0.14024708527777502,False,0.9999991655349731,1.0,True,True,True,False,False
mp-1076438,La2Co2O5,46,Ima2,0.06214129083333401,False,0.9999991655349731,1.0,True,True,True,False,False
mp-1076508,La2Cr2O5,46,Ima2,0.208862896574069,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1097715,La2Cr2O5,46,Ima2,0.203545139351849,False,0.999999205271403,1.0,True,True,True,False,False
mp-1105298,La2CuSbS5,46,Ima2,0.016064858055553,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1099626,La2Fe2O5,46,Ima2,0.09208643472222401,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1099627,La2Mn2O5,46,Ima2,0.11671734749999901,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1076121,La2Ni2O5,46,Ima2,0.09187203305555401,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1097046,La2Sc2O5,46,Ima2,0.091425940879629,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1099905,La2Ti2O5,46,Ima2,0.13659264398148802,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1223375,La5Cu6S7O4,46,Ima2,0.008906336628785,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1223097,Li2HN,46,Ima2,0.008584822812499001,False,0.9999992847442627,1.0,True,True,True,False,False
mp-780127,Li9Mn2P4HO18,46,Ima2,0.06584529687500401,False,0.9999992450078329,1.0,True,True,True,False,False
mp-849392,Li9V2P4HO18,46,Ima2,0.08872239138480001,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1222458,LiB12PC,46,Ima2,0.0,True,0.9999992847442627,1.0,True,True,True,False,False
mp-755867,Lu2Sb2O7,46,Ima2,0.144391338636363,False,0.9999992847442627,1.0,True,True,True,False,False
mp-676410,LuAgS2,46,Ima2,0.014473399374999002,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1076088,Mg2Co2O5,46,Ima2,0.17454557888888902,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1076527,Mg2Cu2O5,46,Ima2,0.16287597777777602,False,0.999999205271403,1.0,True,True,True,False,False
mp-1076157,Mg2Fe2O5,46,Ima2,0.21685226222222,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1099805,Mg2Mn2O5,46,Ima2,0.15719428500002502,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1076652,Mg2Ti2O5,46,Ima2,0.231296587500002,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1237723,MnCdTe,46,Ima2,0.45690291735632305,False,0.9999993642171224,1.0,True,True,True,False,False
mp-18649,MnGeRh,46,Ima2,0.0,True,0.9999995628992716,1.0,True,True,True,False,False
mp-1099683,Na2Cr2O5,46,Ima2,0.18715821018518403,False,0.9999993244806925,1.0,True,True,True,False,False
mp-752590,Na2Fe2O5,46,Ima2,0.099195015555554,False,0.9999992450078329,1.0,True,True,True,False,False
mp-19931,Na2MgAlF7,46,Ima2,6.604454545477978e-05,False,0.9999991257985433,1.0,True,True,True,False,False
mp-1099875,Na2Mo2O5,46,Ima2,0.131391311666664,False,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-1075952,Na2Ta2O5,46,Ima2,0.176357231621755,False,0.9999992847442627,0.9999998807907104,True,True,True,False,False
mp-1076048,Na2V2O5,46,Ima2,0.071122792953709,False,0.9999991655349731,1.0,True,True,True,False,False
