filepath,formula,spacegroup_number,spacegroup_symbol,num_atoms,probability,is_ferroelectric
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgNb2(SCl)4/mp_2234083_mp_2241078_cost_0.0711/4_normalized.vasp,MgNb2(SCl)4,1,P1,11,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsMg6Sn/mp_1021404_mp_1021483_cost_0.4745/2_normalized.vasp,CsMg6Sn,7,Pc,16,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Sr3Eu/mp_1187222_mp_1187298_cost_0.4085/3_normalized.vasp,Sr3Eu,8,Cm,8,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgCd2(BiO3)2/mp_2240086_mp_2240397_cost_0.4918/3_normalized.vasp,MgCd2(BiO3)2,1,P1,11,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CeMg14B/mp_1026810_mp_1027162_cost_0.4832/2_normalized.vasp,CeMg14B,1,P1,16,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/ZnSnO3/mp_14628_mp_13334_cost_0.3387/3_normalized.vasp,ZnSnO3,1,P1,10,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/YN/mp_2114_mp_6913_cost_0.2757/3_normalized.vasp,YN,8,Cm,4,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/NaCaVO4/mp_19302_mp_558066_cost_0.3685/2_normalized.vasp,NaCaVO4,4,P2_1,14,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/SnF3/mp_8289_mp_1375229_cost_0.3898/2_normalized.vasp,SnF3,1,P1,16,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li3NbF6/mp_1110578_mp_1211885_cost_0.4617/4_normalized.vasp,Li3NbF6,1,P1,10,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/YTaO4/mp_559289_mp_5377_cost_0.2859/3_normalized.vasp,YTaO4,1,P1,12,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/HfMg6BO7/mp_1033374_mp_1033290_cost_0.4710/4_normalized.vasp,HfMg6BO7,1,P1,15,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ba3LiTi3O8/mp_1235029_mp_1236377_cost_0.2516/1_normalized.vasp,Ba3LiTi3O8,8,Cm,15,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/ThUS2/mp_1217265_mp_1217311_cost_0.2037/2_normalized.vasp,ThUS2,8,Cm,4,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/SrCeMg6/mp_1099332_mp_1098323_cost_0.2297/3_normalized.vasp,SrCeMg6,1,P1,8,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgHg3/mp_1185880_mp_1185883_cost_0.1487/4_normalized.vasp,MgHg3,1,P1,4,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Tl3Ge/mp_1187495_mp_981310_cost_0.3973/4_normalized.vasp,Tl3Ge,8,Cm,8,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgPb2/mp_1185928_mp_2041643_cost_0.4437/2_normalized.vasp,MgPb2,1,P1,6,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg(MnS2)4/mp_2219176_mp_1400454_cost_0.2253/2_normalized.vasp,Mg(MnS2)4,1,P1,13,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgCd2/mp_972954_mp_1094901_cost_0.3102/3_normalized.vasp,MgCd2,1,P1,6,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CaEuS2/mp_1227176_mp_1227261_cost_0.2055/2_normalized.vasp,CaEuS2,8,Cm,4,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li2V3FeO8/mp_773045_mp_756321_cost_0.4414/2_normalized.vasp,Li2V3FeO8,1,P1,14,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbMg14Cu/mp_1026865_mp_1026879_cost_0.4775/3_normalized.vasp,RbMg14Cu,1,P1,16,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Na2PtO3/mp_1221325_mp_38017_cost_0.4075/4_normalized.vasp,Na2PtO3,1,P1,12,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsSr2MgNb3O10/mp_2228917_mp_2229366_cost_0.2638/1_normalized.vasp,CsSr2MgNb3O10,99,P4mm,17,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li2MnBr4/mp_28250_mp_36125_cost_0.4523/2_normalized.vasp,Li2MnBr4,1,P1,7,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CaMg14Ga/mp_1028124_mp_1028139_cost_0.4841/2_normalized.vasp,CaMg14Ga,1,P1,16,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Rb3MgNbO8/mp_2218974_mp_2219743_cost_0.1791/4_normalized.vasp,Rb3MgNbO8,1,P1,13,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbMgRuO3/mp_2228082_mp_2228088_cost_0.1561/4_normalized.vasp,RbMgRuO3,8,Cm,6,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgCr4O8/mp_2218990_mp_2218860_cost_0.2548/2_normalized.vasp,MgCr4O8,1,P1,13,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsCaI3/mp_998333_mp_1213688_cost_0.0315/2_normalized.vasp,CsCaI3,7,Pc,20,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/TlFeSe2/mp_998918_mp_9810_cost_0.3690/3_normalized.vasp,TlFeSe2,1,P1,8,0.9999936819076538,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/HfO2/mp_1018721_mp_685097_cost_0.0501/2_normalized.vasp,HfO2,29,Pca2_1,12,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CuS/mp_1096941_mp_1023128_cost_0.2000/2_normalized.vasp,CuS,8,Cm,2,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg14CoC/mp_1028405_mp_1028371_cost_0.4890/4_normalized.vasp,Mg14CoC,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/NaTlHg2/mp_1186188_mp_1095995_cost_0.4593/3_normalized.vasp,NaTlHg2,1,P1,4,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg6SiC/mp_1017366_mp_1017356_cost_0.4024/3_normalized.vasp,Mg6SiC,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/BaMg6Sb/mp_1016609_mp_1016618_cost_0.4688/3_normalized.vasp,BaMg6Sb,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/KCaMg6/mp_1023263_mp_1023256_cost_0.4605/2_normalized.vasp,KCaMg6,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbSrMg14/mp_1026640_mp_1026650_cost_0.3997/4_normalized.vasp,RbSrMg14,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg5In/mp_1185817_mp_1185827_cost_0.2935/4_normalized.vasp,Mg5In,1,P1,6,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/KMgH3/mp_1017580_mp_23737_cost_0.4559/4_normalized.vasp,KMgH3,146,R3,5,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/K2TaNbO6/mp_1207110_mp_1207114_cost_0.4113/2_normalized.vasp,K2TaNbO6,8,Cm,10,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/SrMg6Al/mp_1099107_mp_1023290_cost_0.3098/2_normalized.vasp,SrMg6Al,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/LiMn2O4/mp_1222501_mp_1272804_cost_0.4916/2_normalized.vasp,LiMn2O4,1,P1,14,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CrN2/mp_1014264_mp_1015026_cost_0.3006/4_normalized.vasp,CrN2,1,P1,12,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CrBiO3/mp_1181841_mp_559851_cost_0.4711/2_normalized.vasp,CrBiO3,1,P1,20,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/K2LiS2(O2F)2/mp_1235086_mp_1235206_cost_0.3272/5_normalized.vasp,K2LiS2(O2F)2,1,P1,11,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li2SnPt/mp_866202_mp_1222607_cost_0.2362/2_normalized.vasp,Li2SnPt,8,Cm,4,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbYMg14/mp_1028060_mp_1028038_cost_0.4038/4_normalized.vasp,RbYMg14,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsMg14Nb/mp_1026591_mp_1026627_cost_0.4695/2_normalized.vasp,CsMg14Nb,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CaTiO2/mp_1045983_mp_1385378_cost_0.1317/2_normalized.vasp,CaTiO2,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Zn(SnO2)2/mp_1044703_mp_1047307_cost_0.2902/4_normalized.vasp,Zn(SnO2)2,1,P1,14,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/LiTbSe2/mp_1222287_mp_15793_cost_0.2042/2_normalized.vasp,LiTbSe2,8,Cm,4,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/FeO2/mp_1384466_mp_1097003_cost_0.3827/2_normalized.vasp,FeO2,1,P1,6,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgFeCuS2/mp_2226151_mp_2226158_cost_0.3309/3_normalized.vasp,MgFeCuS2,8,Cm,5,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg6CoC/mp_1022051_mp_1022081_cost_0.3313/3_normalized.vasp,Mg6CoC,1,P1,8,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgCu2GeS4/mp_2224182_mp_2224211_cost_0.3778/3_normalized.vasp,MgCu2GeS4,1,P1,8,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbLiMg6/mp_1021290_mp_1021315_cost_0.4133/2_normalized.vasp,RbLiMg6,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgZn2(FeO2)4/mp_2232660_mp_2232936_cost_0.3483/2_normalized.vasp,MgZn2(FeO2)4,1,P1,15,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Nd3SnN/mp_1094085_mp_22350_cost_0.4559/3_normalized.vasp,Nd3SnN,146,R3,5,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/YMg6Ga/mp_1099268_mp_1022654_cost_0.3310/2_normalized.vasp,YMg6Ga,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Sr2ZnHg/mp_1187096_mp_1095796_cost_0.4366/2_normalized.vasp,Sr2ZnHg,1,P1,4,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mn3SbO8/mp_2214642_mp_754156_cost_0.3235/2_normalized.vasp,Mn3SbO8,8,Cm,12,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Na2Mg(BiO3)2/mp_2226665_mp_2227343_cost_0.4644/2_normalized.vasp,Na2Mg(BiO3)2,1,P1,11,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbNaMg6O7/mp_1030980_mp_1030758_cost_0.2409/2_normalized.vasp,RbNaMg6O7,8,Cm,15,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li2VOF3/mp_850895_mp_757787_cost_0.3990/2_normalized.vasp,Li2VOF3,1,P1,14,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ti(MoS2)2/mp_1217266_mp_1025173_cost_0.2044/2_normalized.vasp,Ti(MoS2)2,8,Cm,7,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbMgIn(MoO4)2/mp_2227585_mp_2218449_cost_0.2831/4_normalized.vasp,RbMgIn(MoO4)2,8,Cm,13,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Sr4MgTi3O10/mp_2229185_mp_2229402_cost_0.4852/3_normalized.vasp,Sr4MgTi3O10,1,P1,18,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgSiN2/mp_1017514_mp_15701_cost_0.4592/4_normalized.vasp,MgSiN2,1,P1,8,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ca2PtAu/mp_1096399_mp_1227265_cost_0.4575/2_normalized.vasp,Ca2PtAu,1,P1,4,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/U(HO2)2/mp_673954_mp_626864_cost_0.4265/4_normalized.vasp,U(HO2)2,1,P1,14,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/SrMg14Al/mp_1028250_mp_1028257_cost_0.4799/4_normalized.vasp,SrMg14Al,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbCa3/mp_975404_mp_975383_cost_0.1450/2_normalized.vasp,RbCa3,8,Cm,4,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg3ZnO4/mp_1222142_mp_1222124_cost_0.2052/2_normalized.vasp,Mg3ZnO4,8,Cm,8,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/KMg14V/mp_1028334_mp_1028323_cost_0.4161/4_normalized.vasp,KMg14V,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/YTi2O4/mp_1045347_mp_1400462_cost_0.3441/2_normalized.vasp,YTi2O4,1,P1,14,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Sb2O5/mp_1705_mp_1043381_cost_0.3417/2_normalized.vasp,Sb2O5,1,P1,14,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ca(CrS2)4/mp_1393946_mp_1391883_cost_0.3331/4_normalized.vasp,Ca(CrS2)4,8,Cm,13,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Cs4Li(Pb2O3)2/mp_1235527_mp_1236465_cost_0.2814/2_normalized.vasp,Cs4Li(Pb2O3)2,1,P1,15,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/NbS2/mp_1874_mp_1802_cost_0.3339/2_normalized.vasp,NbS2,8,Cm,3,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg(CoS2)4/mp_2226935_mp_2219790_cost_0.0455/2_normalized.vasp,Mg(CoS2)4,1,P1,13,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/In2Se3/mp_1017565_mp_20830_cost_0.2857/4_normalized.vasp,In2Se3,8,Cm,5,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg14BMo/mp_1026474_mp_1026484_cost_0.4655/3_normalized.vasp,Mg14BMo,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/YAgSe2/mp_1216001_mp_1188559_cost_0.3728/2_normalized.vasp,YAgSe2,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/KMg3/mp_1184990_mp_1016287_cost_0.2151/4_normalized.vasp,KMg3,1,P1,4,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ca(FeS2)2/mp_1045352_mp_1393719_cost_0.3623/4_normalized.vasp,Ca(FeS2)2,1,P1,14,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/LiMg14Sn/mp_1028268_mp_1028265_cost_0.4388/4_normalized.vasp,LiMg14Sn,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/NaMg6Ga/mp_1017302_mp_1017288_cost_0.4566/3_normalized.vasp,NaMg6Ga,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Sr2MgCu(BrO)2/mp_2228100_mp_2226869_cost_0.0588/2_normalized.vasp,Sr2MgCu(BrO)2,8,Cm,8,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsAsO3/mp_1183911_mp_776093_cost_0.4917/2_normalized.vasp,CsAsO3,7,Pc,20,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/TlP/mp_1007776_mp_1187503_cost_0.0949/2_normalized.vasp,TlP,8,Cm,4,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/TaAsO4/mp_754840_mp_756401_cost_0.3364/2_normalized.vasp,TaAsO4,1,P1,12,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Al2Zn2S5/mp_1096785_mp_1096789_cost_0.4315/4_normalized.vasp,Al2Zn2S5,8,Cm,9,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/AuClO2/mp_997046_mp_997018_cost_0.1342/2_normalized.vasp,AuClO2,1,P1,8,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Sr2LiO12/mp_1235366_mp_1235229_cost_0.4009/4_normalized.vasp,Sr2LiO12,1,P1,15,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/NaNdF4/mp_1220999_mp_34284_cost_0.2304/4_normalized.vasp,NaNdF4,1,P1,18,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ga2Te3/mp_1224873_mp_1070116_cost_0.3547/1_normalized.vasp,Ga2Te3,8,Cm,5,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/LaMg6Si/mp_1017497_mp_1021256_cost_0.3394/2_normalized.vasp,LaMg6Si,1,P1,16,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/BeSe/mp_1541_mp_1008524_cost_0.2275/3_normalized.vasp,BeSe,1,P1,4,0.9999935626983644,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mn6O11F/mp_755126_mp_759250_cost_0.3896/4_normalized.vasp,Mn6O11F,1,P1,18,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Na2BiO3/mp_777964_mp_759968_cost_0.3844/4_normalized.vasp,Na2BiO3,1,P1,12,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgS2/mp_1185959_mp_1185953_cost_0.3097/4_normalized.vasp,MgS2,1,P1,6,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ag3SI3/mp_1215096_mp_1215087_cost_0.1399/3_normalized.vasp,Ag3SI3,1,P1,7,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ca3BiN/mp_1013542_mp_31149_cost_0.4559/3_normalized.vasp,Ca3BiN,146,R3,5,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg14AlB/mp_1028230_mp_1028227_cost_0.4297/4_normalized.vasp,Mg14AlB,1,P1,16,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Na3Os/mp_1186064_mp_1188702_cost_0.2672/3_normalized.vasp,Na3Os,1,P1,16,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/ThBr4/mp_570229_mp_23160_cost_0.1700/4_normalized.vasp,ThBr4,9,Cc,10,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/VOF3/mp_781081_mp_752787_cost_0.3741/2_normalized.vasp,VOF3,1,P1,20,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ag3SI/mp_675879_mp_1173025_cost_0.4761/2_normalized.vasp,Ag3SI,1,P1,10,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/BN/mp_344_mp_13151_cost_0.2075/4_normalized.vasp,BN,1,P1,8,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Sr4MgFe4O11/mp_2229988_mp_2231293_cost_0.1079/3_normalized.vasp,Sr4MgFe4O11,1,P1,20,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/LaMg14Zn/mp_1027958_mp_1027977_cost_0.4675/4_normalized.vasp,LaMg14Zn,1,P1,16,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgCu2WS4/mp_2227567_mp_2226887_cost_0.2713/3_normalized.vasp,MgCu2WS4,8,Cm,8,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/V2Bi4O11/mp_1216992_mp_1100947_cost_0.0887/1_normalized.vasp,V2Bi4O11,1,P1,17,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsMg6Cu/mp_1022142_mp_1022452_cost_0.3618/3_normalized.vasp,CsMg6Cu,1,P1,16,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/InSb3/mp_975511_mp_975512_cost_0.4309/2_normalized.vasp,InSb3,1,P1,4,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg(InSe2)2/mp_1232056_mp_1001034_cost_0.2830/4_normalized.vasp,Mg(InSe2)2,1,P1,14,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/HfMg/mp_1094964_mp_1094183_cost_0.2104/3_normalized.vasp,HfMg,8,Cm,2,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/VF5/mp_1443442_mp_756640_cost_0.3124/2_normalized.vasp,VF5,1,P1,12,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/YbAlO3/mp_758371_mp_759116_cost_0.4602/3_normalized.vasp,YbAlO3,9,Cc,10,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/LaMg3/mp_1016227_mp_1094169_cost_0.4125/4_normalized.vasp,LaMg3,8,Cm,8,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsInI3/mp_2011167_mp_998430_cost_0.4886/4_normalized.vasp,CsInI3,1,P1,20,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgV2In2O8/mp_2226443_mp_2218550_cost_0.4658/3_normalized.vasp,MgV2In2O8,1,P1,13,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/LiTi2O4/mp_675692_mp_752942_cost_0.4565/2_normalized.vasp,LiTi2O4,1,P1,14,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/SrMg14Ga/mp_1026623_mp_1026574_cost_0.4242/4_normalized.vasp,SrMg14Ga,1,P1,16,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/NaMg(CoO2)3/mp_2225037_mp_2217944_cost_0.0925/5_normalized.vasp,NaMg(CoO2)3,1,P1,11,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/LiMgN/mp_37906_mp_30156_cost_0.3358/2_normalized.vasp,LiMgN,31,Pmn2_1,12,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Zn2SnO4/mp_35493_mp_1103830_cost_0.3424/2_normalized.vasp,Zn2SnO4,1,P1,14,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/NaYMg14/mp_1028037_mp_1028042_cost_0.4798/3_normalized.vasp,NaYMg14,1,P1,16,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbSb/mp_7444_mp_10487_cost_0.1324/3_normalized.vasp,RbSb,4,P2_1,16,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Na3ScBr6/mp_1110797_mp_29417_cost_0.3660/3_normalized.vasp,Na3ScBr6,1,P1,20,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/V2O3/mp_1178852_mp_553955_cost_0.3124/4_normalized.vasp,V2O3,1,P1,10,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgCr2(SbO4)2/mp_2218283_mp_2218358_cost_0.3926/2_normalized.vasp,MgCr2(SbO4)2,1,P1,13,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/NaMgCu2O3/mp_2210768_mp_2210740_cost_0.3889/2_normalized.vasp,NaMgCu2O3,6,Pm,7,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ag2S/mp_31053_mp_560025_cost_0.1751/2_normalized.vasp,Ag2S,4,P2_1,6,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/LiTmO2/mp_777047_mp_754237_cost_0.3418/4_normalized.vasp,LiTmO2,1,P1,8,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Na3Ca/mp_1186032_mp_977062_cost_0.4309/4_normalized.vasp,Na3Ca,1,P1,4,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsKMg14/mp_1026854_mp_1026845_cost_0.4032/4_normalized.vasp,CsKMg14,1,P1,16,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li3InBr6/mp_1147621_mp_1120720_cost_0.3532/3_normalized.vasp,Li3InBr6,1,P1,20,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbNaMg6/mp_1017345_mp_1017390_cost_0.4160/2_normalized.vasp,RbNaMg6,1,P1,16,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/BaMg6Zn/mp_1022622_mp_1022652_cost_0.3033/2_normalized.vasp,BaMg6Zn,1,P1,16,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg14CoB/mp_1028392_mp_1028436_cost_0.4738/4_normalized.vasp,Mg14CoB,1,P1,16,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li2CdPb/mp_11304_mp_11305_cost_0.2362/2_normalized.vasp,Li2CdPb,8,Cm,4,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Bi4Te3N2/mp_1245515_mp_1246983_cost_0.2851/2_normalized.vasp,Bi4Te3N2,1,P1,18,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/LiCoS2/mp_757100_mp_2468815_cost_0.3449/2_normalized.vasp,LiCoS2,1,P1,8,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/Sr2MgFeO4/mp_2241597_mp_2227157_cost_0.1731/1_normalized.vasp,Sr2MgFeO4,8,Cm,8,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/La2O3/mp_1968_mp_1180635_cost_0.3297/4_normalized.vasp,La2O3,1,P1,5,0.9999934434890748,True
/home/ubuntu/ai_wh/wh-ai/new_data/database/UTeP/mp_7170_mp_1071351_cost_0.0878/5_normalized.vasp,UTeP,8,Cm,6,0.9999934434890748,True
